ts_utc,direction,band_lo,band_hi,trigger,atr,ob_time,confirm_time,zone_width,entry_mid,datetime,entry_low,entry_high
2024-05-22 00:30:00+00:00,SELL,2412.054,2414.674,2413.364,,2024-05-22 00:00:00+00:00,2024-05-22 00:15:00+00:00,2.619999999999891,2413.364,2024-05-22 00:30:00+00:00,2412.054,2414.674
2024-05-23 00:30:00+00:00,SELL,2371.685,2373.185,2372.435,,2024-05-23 00:00:00+00:00,2024-05-23 00:15:00+00:00,1.5,2372.435,2024-05-23 00:30:00+00:00,2371.685,2373.185
2024-05-24 00:30:00+00:00,SELL,2330.355,2333.345,2331.85,,2024-05-24 00:00:00+00:00,2024-05-24 00:15:00+00:00,2.9899999999997817,2331.85,2024-05-24 00:30:00+00:00,2330.355,2333.345
2024-05-27 00:30:00+00:00,SELL,2342.885,2345.948,2344.4165000000003,,2024-05-27 00:00:00+00:00,2024-05-27 00:15:00+00:00,3.062999999999647,2344.4165000000003,2024-05-27 00:30:00+00:00,2342.885,2345.948
2024-05-28 00:30:00+00:00,BUY,2350.305,2351.645,2350.975,,2024-05-28 00:00:00+00:00,2024-05-28 00:15:00+00:00,1.3400000000001455,2350.975,2024-05-28 00:30:00+00:00,2350.305,2351.645
2024-05-29 00:30:00+00:00,BUY,2356.728,2358.355,2357.5415000000003,,2024-05-29 00:00:00+00:00,2024-05-29 00:15:00+00:00,1.6269999999999527,2357.5415000000003,2024-05-29 00:30:00+00:00,2356.728,2358.355
2024-05-30 00:30:00+00:00,SELL,2333.975,2336.195,2335.085,,2024-05-30 00:00:00+00:00,2024-05-30 00:15:00+00:00,2.2200000000002547,2335.085,2024-05-30 00:30:00+00:00,2333.975,2336.195
2024-05-31 00:30:00+00:00,BUY,2343.098,2345.395,2344.2465,,2024-05-31 00:00:00+00:00,2024-05-31 00:15:00+00:00,2.2970000000000255,2344.2465,2024-05-31 00:30:00+00:00,2343.098,2345.395
2024-06-03 00:30:00+00:00,SELL,2320.145,2322.395,2321.27,,2024-06-03 00:00:00+00:00,2024-06-03 00:15:00+00:00,2.25,2321.27,2024-06-03 00:30:00+00:00,2320.145,2322.395
2024-06-04 00:45:00+00:00,BUY,2347.025,2348.585,2347.8050000000003,,2024-06-04 00:15:00+00:00,2024-06-04 00:30:00+00:00,1.5599999999999454,2347.8050000000003,2024-06-04 00:45:00+00:00,2347.025,2348.585
2024-06-05 00:30:00+00:00,BUY,2336.058,2337.728,2336.893,,2024-06-05 00:00:00+00:00,2024-06-05 00:15:00+00:00,1.6700000000000728,2336.893,2024-06-05 00:30:00+00:00,2336.058,2337.728
2024-06-06 00:30:00+00:00,BUY,2366.788,2369.068,2367.928,,2024-06-06 00:00:00+00:00,2024-06-06 00:15:00+00:00,2.2800000000002,2367.928,2024-06-06 00:30:00+00:00,2366.788,2369.068
2024-06-07 00:30:00+00:00,BUY,2379.115,2381.975,2380.545,,2024-06-07 00:00:00+00:00,2024-06-07 00:15:00+00:00,2.8600000000001273,2380.545,2024-06-07 00:30:00+00:00,2379.115,2381.975
2024-06-10 00:30:00+00:00,SELL,2292.615,2295.275,2293.9449999999997,,2024-06-10 00:00:00+00:00,2024-06-10 00:15:00+00:00,2.6600000000003092,2293.9449999999997,2024-06-10 00:30:00+00:00,2292.615,2295.275
2024-06-11 00:45:00+00:00,SELL,2301.944,2303.348,2302.6459999999997,,2024-06-11 00:15:00+00:00,2024-06-11 00:30:00+00:00,1.4039999999999964,2302.6459999999997,2024-06-11 00:45:00+00:00,2301.944,2303.348
2024-06-12 00:30:00+00:00,SELL,2313.468,2314.228,2313.848,,2024-06-12 00:00:00+00:00,2024-06-12 00:15:00+00:00,0.7600000000002183,2313.848,2024-06-12 00:30:00+00:00,2313.468,2314.228
2024-06-13 00:30:00+00:00,SELL,2313.385,2314.658,2314.0215,,2024-06-13 00:00:00+00:00,2024-06-13 00:15:00+00:00,1.2729999999996835,2314.0215,2024-06-13 00:30:00+00:00,2313.385,2314.658
2024-06-14 00:30:00+00:00,SELL,2303.385,2305.548,2304.4665,,2024-06-14 00:00:00+00:00,2024-06-14 00:15:00+00:00,2.162999999999556,2304.4665,2024-06-14 00:30:00+00:00,2303.385,2305.548
2024-06-17 00:30:00+00:00,BUY,2323.705,2324.728,2324.2165,,2024-06-17 00:00:00+00:00,2024-06-17 00:15:00+00:00,1.0230000000001382,2324.2165,2024-06-17 00:30:00+00:00,2323.705,2324.728
2024-06-18 00:30:00+00:00,BUY,2322.915,2324.338,2323.6265000000003,,2024-06-18 00:00:00+00:00,2024-06-18 00:15:00+00:00,1.4230000000002292,2323.6265000000003,2024-06-18 00:30:00+00:00,2322.915,2324.338
2024-06-19 00:30:00+00:00,BUY,2327.465,2328.315,2327.8900000000003,,2024-06-19 00:00:00+00:00,2024-06-19 00:15:00+00:00,0.849999999999909,2327.8900000000003,2024-06-19 00:30:00+00:00,2327.465,2328.315
2024-06-20 00:30:00+00:00,BUY,2333.645,2335.595,2334.62,,2024-06-20 00:00:00+00:00,2024-06-20 00:15:00+00:00,1.949999999999818,2334.62,2024-06-20 00:30:00+00:00,2333.645,2335.595
2024-06-21 00:30:00+00:00,BUY,2361.208,2362.105,2361.6565,,2024-06-21 00:00:00+00:00,2024-06-21 00:15:00+00:00,0.8969999999999345,2361.6565,2024-06-21 00:30:00+00:00,2361.208,2362.105
2024-06-24 00:30:00+00:00,SELL,2324.785,2326.505,2325.645,,2024-06-24 00:00:00+00:00,2024-06-24 00:15:00+00:00,1.7200000000002547,2325.645,2024-06-24 00:30:00+00:00,2324.785,2326.505
2024-06-25 00:30:00+00:00,SELL,2322.608,2326.238,2324.423,,2024-06-25 00:00:00+00:00,2024-06-25 00:15:00+00:00,3.6299999999996544,2324.423,2024-06-25 00:30:00+00:00,2322.608,2326.238
2024-06-26 00:30:00+00:00,SELL,2316.388,2317.518,2316.953,,2024-06-26 00:00:00+00:00,2024-06-26 00:15:00+00:00,1.1300000000001091,2316.953,2024-06-26 00:30:00+00:00,2316.388,2317.518
2024-06-27 00:30:00+00:00,SELL,2298.628,2301.018,2299.8230000000003,,2024-06-27 00:00:00+00:00,2024-06-27 00:15:00+00:00,2.3899999999998727,2299.8230000000003,2024-06-27 00:30:00+00:00,2298.628,2301.018
2024-06-28 00:30:00+00:00,BUY,2320.095,2321.705,2320.8999999999996,,2024-06-28 00:00:00+00:00,2024-06-28 00:15:00+00:00,1.6100000000001273,2320.8999999999996,2024-06-28 00:30:00+00:00,2320.095,2321.705
2024-07-01 00:30:00+00:00,BUY,2323.995,2325.885,2324.94,,2024-07-01 00:00:00+00:00,2024-07-01 00:15:00+00:00,1.8900000000003274,2324.94,2024-07-01 00:30:00+00:00,2323.995,2325.885
2024-07-02 00:45:00+00:00,BUY,2324.785,2326.094,2325.4395,,2024-07-02 00:00:00+00:00,2024-07-02 00:30:00+00:00,1.3090000000001965,2325.4395,2024-07-02 00:45:00+00:00,2324.785,2326.094
2024-07-03 00:30:00+00:00,BUY,2331.598,2332.878,2332.2380000000003,,2024-07-03 00:00:00+00:00,2024-07-03 00:15:00+00:00,1.2800000000002,2332.2380000000003,2024-07-03 00:30:00+00:00,2331.598,2332.878
2024-07-04 00:30:00+00:00,BUY,2357.845,2359.278,2358.5615,,2024-07-04 00:00:00+00:00,2024-07-04 00:15:00+00:00,1.4329999999999927,2358.5615,2024-07-04 00:30:00+00:00,2357.845,2359.278
2024-07-05 00:30:00+00:00,BUY,2361.238,2362.368,2361.803,,2024-07-05 00:00:00+00:00,2024-07-05 00:15:00+00:00,1.1300000000001091,2361.803,2024-07-05 00:30:00+00:00,2361.238,2362.368
2024-07-08 00:30:00+00:00,BUY,2381.925,2383.845,2382.885,,2024-07-08 00:00:00+00:00,2024-07-08 00:15:00+00:00,1.919999999999618,2382.885,2024-07-08 00:30:00+00:00,2381.925,2383.845
2024-07-09 00:30:00+00:00,BUY,2367.328,2368.455,2367.8914999999997,,2024-07-09 00:00:00+00:00,2024-07-09 00:15:00+00:00,1.1269999999999527,2367.8914999999997,2024-07-09 00:30:00+00:00,2367.328,2368.455
2024-07-10 00:30:00+00:00,BUY,2367.545,2368.805,2368.175,,2024-07-10 00:00:00+00:00,2024-07-10 00:15:00+00:00,1.2599999999997635,2368.175,2024-07-10 00:30:00+00:00,2367.545,2368.805
2024-07-11 01:00:00+00:00,BUY,2380.818,2382.338,2381.5780000000004,,2024-07-11 00:30:00+00:00,2024-07-11 00:45:00+00:00,1.5199999999999818,2381.5780000000004,2024-07-11 01:00:00+00:00,2380.818,2382.338
2024-07-12 00:30:00+00:00,BUY,2408.035,2409.168,2408.6014999999998,,2024-07-12 00:00:00+00:00,2024-07-12 00:15:00+00:00,1.1330000000002656,2408.6014999999998,2024-07-12 00:30:00+00:00,2408.035,2409.168
2024-07-15 00:30:00+00:00,BUY,2411.465,2412.715,2412.09,,2024-07-15 00:00:00+00:00,2024-07-15 00:15:00+00:00,1.25,2412.09,2024-07-15 00:30:00+00:00,2411.465,2412.715
2024-07-16 00:30:00+00:00,BUY,2426.208,2428.548,2427.3779999999997,,2024-07-16 00:00:00+00:00,2024-07-16 00:15:00+00:00,2.3399999999996908,2427.3779999999997,2024-07-16 00:30:00+00:00,2426.208,2428.548
2024-07-17 00:30:00+00:00,BUY,2470.638,2472.565,2471.6014999999998,,2024-07-17 00:00:00+00:00,2024-07-17 00:15:00+00:00,1.9270000000001346,2471.6014999999998,2024-07-17 00:30:00+00:00,2470.638,2472.565
2024-07-18 00:30:00+00:00,BUY,2465.748,2468.058,2466.9030000000002,,2024-07-18 00:00:00+00:00,2024-07-18 00:15:00+00:00,2.3099999999999454,2466.9030000000002,2024-07-18 00:30:00+00:00,2465.748,2468.058
2024-07-19 00:30:00+00:00,SELL,2427.345,2429.175,2428.26,,2024-07-19 00:00:00+00:00,2024-07-19 00:15:00+00:00,1.830000000000382,2428.26,2024-07-19 00:30:00+00:00,2427.345,2429.175
2024-07-22 00:30:00+00:00,SELL,2404.465,2407.005,2405.735,,2024-07-22 00:00:00+00:00,2024-07-22 00:15:00+00:00,2.5399999999999636,2405.735,2024-07-22 00:30:00+00:00,2404.465,2407.005
2024-07-23 00:30:00+00:00,SELL,2397.425,2399.038,2398.2315,,2024-07-23 00:00:00+00:00,2024-07-23 00:15:00+00:00,1.612999999999829,2398.2315,2024-07-23 00:30:00+00:00,2397.425,2399.038
2024-07-24 00:30:00+00:00,BUY,2415.925,2417.188,2416.5565,,2024-07-24 00:00:00+00:00,2024-07-24 00:15:00+00:00,1.26299999999992,2416.5565,2024-07-24 00:30:00+00:00,2415.925,2417.188
2024-07-25 00:30:00+00:00,SELL,2373.068,2375.188,2374.128,,2024-07-25 00:00:00+00:00,2024-07-25 00:15:00+00:00,2.119999999999891,2374.128,2024-07-25 00:30:00+00:00,2373.068,2375.188
2024-07-26 00:30:00+00:00,SELL,2370.468,2372.718,2371.593,,2024-07-26 00:00:00+00:00,2024-07-26 00:15:00+00:00,2.25,2371.593,2024-07-26 00:30:00+00:00,2370.468,2372.718
2024-07-29 00:30:00+00:00,BUY,2394.278,2395.925,2395.1014999999998,,2024-07-29 00:00:00+00:00,2024-07-29 00:15:00+00:00,1.6470000000003893,2395.1014999999998,2024-07-29 00:30:00+00:00,2394.278,2395.925
2024-07-30 00:30:00+00:00,BUY,2385.565,2386.565,2386.065,,2024-07-30 00:00:00+00:00,2024-07-30 00:15:00+00:00,1.0,2386.065,2024-07-30 00:30:00+00:00,2385.565,2386.565
2024-07-31 00:30:00+00:00,BUY,2414.285,2417.205,2415.745,,2024-07-31 00:00:00+00:00,2024-07-31 00:15:00+00:00,2.9200000000000728,2415.745,2024-07-31 00:30:00+00:00,2414.285,2417.205
2024-08-01 00:30:00+00:00,BUY,2442.328,2443.875,2443.1014999999998,,2024-08-01 00:00:00+00:00,2024-08-01 00:15:00+00:00,1.5470000000000255,2443.1014999999998,2024-08-01 00:30:00+00:00,2442.328,2443.875
2024-08-02 00:30:00+00:00,BUY,2454.108,2456.074,2455.0910000000003,,2024-08-02 00:00:00+00:00,2024-08-02 00:15:00+00:00,1.9659999999998945,2455.0910000000003,2024-08-02 00:30:00+00:00,2454.108,2456.074
2024-08-05 00:30:00+00:00,BUY,2450.748,2454.748,2452.748,,2024-08-05 00:00:00+00:00,2024-08-05 00:15:00+00:00,4.0,2452.748,2024-08-05 00:30:00+00:00,2450.748,2454.748
2024-08-06 00:30:00+00:00,SELL,2408.185,2410.595,2409.39,,2024-08-06 00:00:00+00:00,2024-08-06 00:15:00+00:00,2.4099999999998545,2409.39,2024-08-06 00:30:00+00:00,2408.185,2410.595
2024-08-07 00:30:00+00:00,SELL,2385.548,2389.468,2387.508,,2024-08-07 00:00:00+00:00,2024-08-07 00:15:00+00:00,3.9200000000000728,2387.508,2024-08-07 00:30:00+00:00,2385.548,2389.468
2024-08-08 00:30:00+00:00,SELL,2393.675,2395.995,2394.835,,2024-08-08 00:00:00+00:00,2024-08-08 00:15:00+00:00,2.319999999999709,2394.835,2024-08-08 00:30:00+00:00,2393.675,2395.995
2024-08-09 00:30:00+00:00,BUY,2420.098,2421.828,2420.9629999999997,,2024-08-09 00:00:00+00:00,2024-08-09 00:15:00+00:00,1.7300000000000182,2420.9629999999997,2024-08-09 00:30:00+00:00,2420.098,2421.828
2024-08-12 00:30:00+00:00,BUY,2428.095,2429.728,2428.9115,,2024-08-12 00:00:00+00:00,2024-08-12 00:15:00+00:00,1.6330000000002656,2428.9115,2024-08-12 00:30:00+00:00,2428.095,2429.728
2024-08-13 00:30:00+00:00,BUY,2463.325,2464.864,2464.0945,,2024-08-13 00:00:00+00:00,2024-08-13 00:15:00+00:00,1.5390000000002146,2464.0945,2024-08-13 00:30:00+00:00,2463.325,2464.864
2024-08-14 00:30:00+00:00,BUY,2460.305,2462.175,2461.24,,2024-08-14 00:00:00+00:00,2024-08-14 00:15:00+00:00,1.8700000000003456,2461.24,2024-08-14 00:30:00+00:00,2460.305,2462.175
2024-08-15 00:30:00+00:00,SELL,2453.565,2455.308,2454.4365,,2024-08-15 00:00:00+00:00,2024-08-15 00:15:00+00:00,1.7429999999999382,2454.4365,2024-08-15 00:30:00+00:00,2453.565,2455.308
2024-08-16 00:30:00+00:00,SELL,2451.855,2453.168,2452.5115,,2024-08-16 00:00:00+00:00,2024-08-16 00:15:00+00:00,1.3130000000001019,2452.5115,2024-08-16 00:30:00+00:00,2451.855,2453.168
2024-08-19 00:30:00+00:00,BUY,2502.775,2504.595,2503.685,,2024-08-19 00:00:00+00:00,2024-08-19 00:15:00+00:00,1.819999999999709,2503.685,2024-08-19 00:30:00+00:00,2502.775,2504.595
2024-08-20 00:30:00+00:00,BUY,2501.235,2502.325,2501.7799999999997,,2024-08-20 00:00:00+00:00,2024-08-20 00:15:00+00:00,1.0899999999996908,2501.7799999999997,2024-08-20 00:30:00+00:00,2501.235,2502.325
2024-08-21 00:30:00+00:00,BUY,2516.495,2517.515,2517.005,,2024-08-21 00:00:00+00:00,2024-08-21 00:15:00+00:00,1.0199999999999818,2517.005,2024-08-21 00:30:00+00:00,2516.495,2517.515
2024-08-22 00:30:00+00:00,SELL,2500.215,2502.288,2501.2515000000003,,2024-08-22 00:00:00+00:00,2024-08-22 00:15:00+00:00,2.0729999999998654,2501.2515000000003,2024-08-22 00:30:00+00:00,2500.215,2502.288
2024-08-23 00:30:00+00:00,SELL,2493.015,2494.385,2493.7,,2024-08-23 00:00:00+00:00,2024-08-23 00:15:00+00:00,1.3700000000003456,2493.7,2024-08-23 00:30:00+00:00,2493.015,2494.385
2024-08-26 00:30:00+00:00,BUY,2509.665,2510.635,2510.15,,2024-08-26 00:00:00+00:00,2024-08-26 00:15:00+00:00,0.9700000000002547,2510.15,2024-08-26 00:30:00+00:00,2509.665,2510.635
2024-08-27 01:00:00+00:00,BUY,2506.355,2508.025,2507.19,,2024-08-27 00:30:00+00:00,2024-08-27 00:45:00+00:00,1.6700000000000728,2507.19,2024-08-27 01:00:00+00:00,2506.355,2508.025
2024-08-28 00:30:00+00:00,SELL,2513.765,2516.035,2514.8999999999996,,2024-08-28 00:00:00+00:00,2024-08-28 00:15:00+00:00,2.269999999999982,2514.8999999999996,2024-08-28 00:30:00+00:00,2513.765,2516.035
2024-08-29 00:30:00+00:00,BUY,2516.105,2517.945,2517.025,,2024-08-29 00:00:00+00:00,2024-08-29 00:15:00+00:00,1.8400000000001455,2517.025,2024-08-29 00:30:00+00:00,2516.105,2517.945
2024-08-30 00:30:00+00:00,SELL,2512.035,2514.395,2513.215,,2024-08-30 00:00:00+00:00,2024-08-30 00:15:00+00:00,2.3600000000001273,2513.215,2024-08-30 00:30:00+00:00,2512.035,2514.395
2024-09-02 00:30:00+00:00,SELL,2496.165,2499.258,2497.7115,,2024-09-02 00:00:00+00:00,2024-09-02 00:15:00+00:00,3.092999999999847,2497.7115,2024-09-02 00:30:00+00:00,2496.165,2499.258
2024-09-03 00:30:00+00:00,SELL,2493.815,2495.025,2494.42,,2024-09-03 00:00:00+00:00,2024-09-03 00:15:00+00:00,1.2100000000000364,2494.42,2024-09-03 00:30:00+00:00,2493.815,2495.025
2024-09-04 00:30:00+00:00,SELL,2494.345,2495.435,2494.89,,2024-09-04 00:00:00+00:00,2024-09-04 00:15:00+00:00,1.0900000000001455,2494.89,2024-09-04 00:30:00+00:00,2494.345,2495.435
2024-09-05 00:30:00+00:00,SELL,2493.955,2494.855,2494.4049999999997,,2024-09-05 00:00:00+00:00,2024-09-05 00:15:00+00:00,0.900000000000091,2494.4049999999997,2024-09-05 00:30:00+00:00,2493.955,2494.855
2024-09-06 00:30:00+00:00,BUY,2517.675,2518.755,2518.215,,2024-09-06 00:00:00+00:00,2024-09-06 00:15:00+00:00,1.0799999999999272,2518.215,2024-09-06 00:30:00+00:00,2517.675,2518.755
2024-09-09 00:30:00+00:00,SELL,2498.518,2499.345,2498.9314999999997,,2024-09-09 00:00:00+00:00,2024-09-09 00:15:00+00:00,0.8269999999997708,2498.9314999999997,2024-09-09 00:30:00+00:00,2498.518,2499.345
2024-09-10 00:45:00+00:00,SELL,2501.105,2502.045,2501.575,,2024-09-10 00:15:00+00:00,2024-09-10 00:30:00+00:00,0.9400000000000546,2501.575,2024-09-10 00:45:00+00:00,2501.105,2502.045
2024-09-11 00:30:00+00:00,BUY,2518.828,2519.945,2519.3865,,2024-09-11 00:00:00+00:00,2024-09-11 00:15:00+00:00,1.1170000000001892,2519.3865,2024-09-11 00:30:00+00:00,2518.828,2519.945
2024-09-12 00:45:00+00:00,BUY,2515.485,2516.685,2516.085,,2024-09-12 00:15:00+00:00,2024-09-12 00:30:00+00:00,1.199999999999818,2516.085,2024-09-12 00:45:00+00:00,2515.485,2516.685
2024-09-13 00:30:00+00:00,BUY,2566.505,2567.945,2567.2250000000004,,2024-09-13 00:00:00+00:00,2024-09-13 00:15:00+00:00,1.4400000000000546,2567.2250000000004,2024-09-13 00:30:00+00:00,2566.505,2567.945
2024-09-16 00:30:00+00:00,BUY,2585.255,2586.415,2585.835,,2024-09-16 00:00:00+00:00,2024-09-16 00:15:00+00:00,1.1599999999998545,2585.835,2024-09-16 00:30:00+00:00,2585.255,2586.415
2024-09-17 00:30:00+00:00,BUY,2576.965,2578.444,2577.7045,,2024-09-17 00:00:00+00:00,2024-09-17 00:15:00+00:00,1.4789999999998145,2577.7045,2024-09-17 00:30:00+00:00,2576.965,2578.444
2024-09-18 00:30:00+00:00,SELL,2573.975,2576.295,2575.135,,2024-09-18 00:00:00+00:00,2024-09-18 00:15:00+00:00,2.3200000000001637,2575.135,2024-09-18 00:30:00+00:00,2573.975,2576.295
2024-09-19 00:30:00+00:00,SELL,2561.945,2564.005,2562.9750000000004,,2024-09-19 00:00:00+00:00,2024-09-19 00:15:00+00:00,2.0599999999999454,2562.9750000000004,2024-09-19 00:30:00+00:00,2561.945,2564.005
2024-09-20 00:45:00+00:00,BUY,2591.955,2593.405,2592.6800000000003,,2024-09-20 00:15:00+00:00,2024-09-20 00:30:00+00:00,1.4500000000002728,2592.6800000000003,2024-09-20 00:45:00+00:00,2591.955,2593.405
2024-09-23 00:30:00+00:00,BUY,2627.855,2630.895,2629.375,,2024-09-23 00:00:00+00:00,2024-09-23 00:15:00+00:00,3.0399999999999636,2629.375,2024-09-23 00:30:00+00:00,2627.855,2630.895
2024-09-24 00:30:00+00:00,BUY,2631.865,2634.385,2633.125,,2024-09-24 00:00:00+00:00,2024-09-24 00:15:00+00:00,2.5200000000004366,2633.125,2024-09-24 00:30:00+00:00,2631.865,2634.385
2024-09-25 00:30:00+00:00,BUY,2660.065,2661.545,2660.8050000000003,,2024-09-25 00:00:00+00:00,2024-09-25 00:15:00+00:00,1.4800000000000182,2660.8050000000003,2024-09-25 00:30:00+00:00,2660.065,2661.545
2024-09-26 00:30:00+00:00,BUY,2660.635,2662.804,2661.7195,,2024-09-26 00:00:00+00:00,2024-09-26 00:15:00+00:00,2.168999999999869,2661.7195,2024-09-26 00:30:00+00:00,2660.635,2662.804
2024-09-27 00:30:00+00:00,BUY,2670.625,2673.785,2672.205,,2024-09-27 00:00:00+00:00,2024-09-27 00:15:00+00:00,3.1599999999998545,2672.205,2024-09-27 00:30:00+00:00,2670.625,2673.785
2024-09-30 00:30:00+00:00,SELL,2651.945,2653.658,2652.8015,,2024-09-30 00:00:00+00:00,2024-09-30 00:15:00+00:00,1.712999999999738,2652.8015,2024-09-30 00:30:00+00:00,2651.945,2653.658
2024-10-01 00:30:00+00:00,SELL,2637.335,2638.865,2638.1,,2024-10-01 00:00:00+00:00,2024-10-01 00:15:00+00:00,1.5299999999997453,2638.1,2024-10-01 00:30:00+00:00,2637.335,2638.865
2024-10-02 00:30:00+00:00,BUY,2655.105,2656.355,2655.73,,2024-10-02 00:00:00+00:00,2024-10-02 00:15:00+00:00,1.25,2655.73,2024-10-02 00:30:00+00:00,2655.105,2656.355
2024-10-03 00:30:00+00:00,BUY,2654.558,2656.248,2655.4030000000002,,2024-10-03 00:00:00+00:00,2024-10-03 00:15:00+00:00,1.6900000000000546,2655.4030000000002,2024-10-03 00:30:00+00:00,2654.558,2656.248
2024-10-04 00:30:00+00:00,BUY,2660.525,2661.885,2661.205,,2024-10-04 00:00:00+00:00,2024-10-04 00:15:00+00:00,1.3600000000001273,2661.205,2024-10-04 00:30:00+00:00,2660.525,2661.885
2024-10-07 00:30:00+00:00,SELL,2647.235,2648.485,2647.86,,2024-10-07 00:00:00+00:00,2024-10-07 00:15:00+00:00,1.25,2647.86,2024-10-07 00:30:00+00:00,2647.235,2648.485
2024-10-08 00:30:00+00:00,SELL,2641.205,2643.605,2642.4049999999997,,2024-10-08 00:00:00+00:00,2024-10-08 00:15:00+00:00,2.400000000000091,2642.4049999999997,2024-10-08 00:30:00+00:00,2641.205,2643.605
